Altitude(ft),Pressure(Pa),Temperature(f)
-102.11999999999534,101134.25,57.31
-102.32000000000698,101134.0,57.31
-103.13999999999942,101133.0,57.31
-101.5,101135.0,57.31
-103.35000000000582,101132.75,57.31
-103.13999999999942,101133.0,57.31
-100.05999999999767,101136.75,57.31
-99.66000000000349,101137.25,57.31
-102.52999999999884,101133.75,57.31
-102.74000000000524,101133.5,57.31
-101.7100000000064,101134.75,57.31
-102.11999999999534,101134.25,57.31
-98.22000000000116,101139.0,57.42
-100.47999999999593,101136.25,57.31
-101.7100000000064,101134.75,57.31
-99.04000000000815,101138.0,57.42
-100.47999999999593,101136.25,57.31
-101.10000000000582,101135.5,57.31
-99.66000000000349,101137.25,57.42
-101.7100000000064,101134.75,57.31
-102.52999999999884,101133.75,57.31
-101.7100000000064,101134.75,57.31
-99.86000000000058,101137.0,57.42
-101.5,101135.0,57.31
-99.66000000000349,101137.25,57.42
-100.05999999999767,101136.75,57.42
-102.32000000000698,101134.0,57.42
-100.27999999999884,101136.5,57.42
-101.7100000000064,101134.75,57.42
-100.47999999999593,101136.25,57.42
-100.88999999999942,101135.75,57.42
-102.11999999999534,101134.25,57.42
-102.94000000000233,101133.25,57.42
-102.11999999999534,101134.25,57.42
-105.19999999999709,101130.5,57.31
-100.68000000000757,101136.0,57.42
-103.55999999999767,101132.5,57.42
-100.68000000000757,101136.0,57.42
-99.24000000000524,101137.75,57.42
-101.30000000000291,101135.25,57.42
-100.05999999999767,101136.75,57.42
-102.94000000000233,101133.25,57.42
-103.55999999999767,101132.5,57.42
-100.88999999999942,101135.75,57.42
-101.7100000000064,101134.75,57.42
-101.5,101135.0,57.42
-104.38000000000466,101131.5,57.42
-105.19999999999709,101130.5,57.42
-101.30000000000291,101135.25,57.42
-101.7100000000064,101134.75,57.42
-101.7100000000064,101134.75,57.42
-101.7100000000064,101134.75,57.42
-101.10000000000582,101135.5,57.42
-98.83999999999651,101138.25,57.42
-100.88999999999942,101135.75,57.42
-102.11999999999534,101134.25,57.42
-101.7100000000064,101134.75,57.42
-96.99000000000524,101140.5,57.54
-101.5,101135.0,57.42
-102.74000000000524,101133.5,57.42
-101.30000000000291,101135.25,57.42
-100.88999999999942,101135.75,57.42
-102.32000000000698,101134.0,57.42
-106.83999999999651,101128.5,57.42
-102.52999999999884,101133.75,57.42
-107.04000000000815,101128.25,57.42
-105.40000000000873,101130.25,57.42
-104.99000000000524,101130.75,57.42
-104.77999999999884,101131.0,57.42
-103.76000000000931,101132.25,57.42
-100.27999999999884,101136.5,57.54
-98.22000000000116,101139.0,57.54
-102.74000000000524,101133.5,57.42
-102.52999999999884,101133.75,57.54
-108.05999999999767,101127.0,57.42
-104.16999999999825,101131.75,57.54
-107.66000000000349,101127.5,57.42
-104.99000000000524,101130.75,57.54
-105.80999999999767,101129.75,57.54
-105.19999999999709,101130.5,57.54
-107.04000000000815,101128.25,57.54
-104.77999999999884,101131.0,57.54
-103.76000000000931,101132.25,57.54
-103.76000000000931,101132.25,57.54
-107.66000000000349,101127.5,57.54
-103.35000000000582,101132.75,57.54
-102.52999999999884,101133.75,57.54
-104.77999999999884,101131.0,57.54
-103.76000000000931,101132.25,57.54
-102.94000000000233,101133.25,57.54
-102.94000000000233,101133.25,57.54
-104.77999999999884,101131.0,57.54
-105.60000000000582,101130.0,57.54
-103.9600000000064,101132.0,57.54
-105.60000000000582,101130.0,57.54
-101.5,101135.0,57.54
-103.9600000000064,101132.0,57.54
-103.76000000000931,101132.25,57.54
-102.74000000000524,101133.5,57.54
-101.5,101135.0,57.54
-101.91999999999825,101134.5,57.54
-101.91999999999825,101134.5,57.54
-100.68000000000757,101136.0,57.54
-100.88999999999942,101135.75,57.54
-101.5,101135.0,57.54
-103.76000000000931,101132.25,57.54
-102.52999999999884,101133.75,57.54
-102.32000000000698,101134.0,57.54
-102.32000000000698,101134.0,57.54
-103.9600000000064,101132.0,57.54
-105.19999999999709,101130.5,57.54
-104.38000000000466,101131.5,57.65
-101.91999999999825,101134.5,57.65
-101.7100000000064,101134.75,57.65
-93.10000000000582,101145.25,57.65
-99.04000000000815,101138.0,57.65
-101.10000000000582,101135.5,57.65
-100.68000000000757,101136.0,57.54
-102.32000000000698,101134.0,57.54
-101.30000000000291,101135.25,57.65
-100.47999999999593,101136.25,57.65
-106.83999999999651,101128.5,57.54
-104.58000000000175,101131.25,57.65
-106.63000000000466,101128.75,57.54
-111.9600000000064,101122.25,57.65
-109.5,101125.25,57.65
-109.08999999999651,101125.75,57.65
-106.41999999999825,101129.0,57.65
-109.08999999999651,101125.75,57.65
-109.91000000000349,101124.75,57.65
-107.24000000000524,101128.0,57.65
-106.02000000000407,101129.5,57.65
-105.40000000000873,101130.25,57.65
-103.9600000000064,101132.0,57.65
-103.55999999999767,101132.5,57.65
-103.13999999999942,101133.0,57.65
-102.52999999999884,101133.75,57.65
-102.94000000000233,101133.25,57.65
-102.11999999999534,101134.25,57.65
-100.27999999999884,101136.5,57.65
-102.32000000000698,101134.0,57.65
-102.52999999999884,101133.75,57.65
-100.27999999999884,101136.5,57.65
-101.5,101135.0,57.65
-100.47999999999593,101136.25,57.65
-100.68000000000757,101136.0,57.65
-104.77999999999884,101131.0,57.65
-100.27999999999884,101136.5,57.65
-100.05999999999767,101136.75,57.65
-101.10000000000582,101135.5,57.65
-100.27999999999884,101136.5,57.65
-101.10000000000582,101135.5,57.65
-101.5,101135.0,57.65
-98.41999999999825,101138.75,57.76
-99.04000000000815,101138.0,57.76
-101.10000000000582,101135.5,57.65
-101.10000000000582,101135.5,57.76
-98.63999999999942,101138.5,57.76
-99.4600000000064,101137.5,57.76
-100.68000000000757,101136.0,57.65
-99.86000000000058,101137.0,57.76
-98.63999999999942,101138.5,57.76
-97.60000000000582,101139.75,57.76
-99.86000000000058,101137.0,57.76
-102.52999999999884,101133.75,57.65
-99.4600000000064,101137.5,57.76
-98.41999999999825,101138.75,57.76
-100.68000000000757,101136.0,57.76
-102.32000000000698,101134.0,57.76
-100.68000000000757,101136.0,57.76
-100.27999999999884,101136.5,57.76
-99.24000000000524,101137.75,57.76
-100.47999999999593,101136.25,57.76
-100.27999999999884,101136.5,57.76
-99.04000000000815,101138.0,57.76
-98.22000000000116,101139.0,57.76
-99.24000000000524,101137.75,57.76
-98.02000000000407,101139.25,57.76
-100.68000000000757,101136.0,57.76
-97.60000000000582,101139.75,57.76
-96.77999999999884,101140.75,57.76
-100.47999999999593,101136.25,57.76
-99.24000000000524,101137.75,57.76
-101.10000000000582,101135.5,57.76
-100.05999999999767,101136.75,57.76
-99.24000000000524,101137.75,57.76
-99.24000000000524,101137.75,57.76
-98.63999999999942,101138.5,57.76
-97.19999999999709,101140.25,57.88
-104.58000000000175,101131.25,57.76
-99.86000000000058,101137.0,57.76
-98.83999999999651,101138.25,57.76
-97.19999999999709,101140.25,57.76
-94.11999999999534,101144.0,57.88
-96.58000000000175,101141.0,57.88
-101.5,101135.0,57.88
-98.02000000000407,101139.25,57.88
-97.19999999999709,101140.25,57.88
-94.33000000000175,101143.75,57.88
-99.04000000000815,101138.0,57.76
-94.52999999999884,101143.5,57.88
-96.38000000000466,101141.25,57.88
-97.80999999999767,101139.5,57.88
-100.47999999999593,101136.25,57.76
-103.35000000000582,101132.75,57.76
-100.27999999999884,101136.5,57.88
-99.24000000000524,101137.75,57.88
-101.10000000000582,101135.5,57.76
-96.16999999999825,101141.5,57.88
-99.86000000000058,101137.0,57.88
-101.30000000000291,101135.25,57.76
-98.02000000000407,101139.25,57.88
-99.04000000000815,101138.0,57.88
-99.04000000000815,101138.0,57.88
-98.22000000000116,101139.0,57.88
-99.24000000000524,101137.75,57.88
-99.66000000000349,101137.25,57.88
-101.30000000000291,101135.25,57.88
-100.47999999999593,101136.25,57.88
-99.24000000000524,101137.75,57.88
-99.04000000000815,101138.0,57.88
-101.10000000000582,101135.5,57.88
-101.5,101135.0,57.88
-99.4600000000064,101137.5,57.88
-98.02000000000407,101139.25,57.88
-96.77999999999884,101140.75,57.88
-97.19999999999709,101140.25,57.88
-94.74000000000524,101143.25,57.88
-98.83999999999651,101138.25,57.88
-94.52999999999884,101143.5,57.88
-94.94000000000233,101143.0,57.88
-95.76000000000931,101142.0,57.88
-98.02000000000407,101139.25,57.88
-99.66000000000349,101137.25,57.88
-94.94000000000233,101143.0,57.88
-96.58000000000175,101141.0,57.88
-96.99000000000524,101140.5,57.88
-100.68000000000757,101136.0,57.88
-97.19999999999709,101140.25,57.88
-96.16999999999825,101141.5,57.88
-99.4600000000064,101137.5,57.88
-96.38000000000466,101141.25,57.88
-98.41999999999825,101138.75,57.88
-98.22000000000116,101139.0,57.88
-96.38000000000466,101141.25,57.88
-94.33000000000175,101143.75,57.88
-100.27999999999884,101136.5,57.88
-98.83999999999651,101138.25,57.88
-95.15000000000873,101142.75,57.88
-98.41999999999825,101138.75,57.88
-97.80999999999767,101139.5,57.88
-93.91999999999825,101144.25,57.88
-97.80999999999767,101139.5,57.88
-95.76000000000931,101142.0,57.88
-98.63999999999942,101138.5,57.88
-98.22000000000116,101139.0,57.88
-101.5,101135.0,57.88
-102.32000000000698,101134.0,57.88
-102.32000000000698,101134.0,57.88
-101.91999999999825,101134.5,57.88
-104.16999999999825,101131.75,57.88
-104.58000000000175,101131.25,57.88
-104.16999999999825,101131.75,57.88
-104.16999999999825,101131.75,57.88
-104.58000000000175,101131.25,57.88
-101.91999999999825,101134.5,57.88
-99.86000000000058,101137.0,57.88
-99.4600000000064,101137.5,57.88
-102.32000000000698,101134.0,57.88
-100.68000000000757,101136.0,57.88
-103.13999999999942,101133.0,57.88
-101.10000000000582,101135.5,57.88
-100.88999999999942,101135.75,57.88
-98.41999999999825,101138.75,57.88
-99.24000000000524,101137.75,57.88
-98.41999999999825,101138.75,57.88
-97.40000000000873,101140.0,57.88
-94.94000000000233,101143.0,57.88
-95.9600000000064,101141.75,57.88
-98.22000000000116,101139.0,57.88
-98.41999999999825,101138.75,57.88
-96.38000000000466,101141.25,57.88
-96.58000000000175,101141.0,57.88
-95.9600000000064,101141.75,57.88
-91.4600000000064,101147.25,57.88
-91.86999999999534,101146.75,57.88
-93.10000000000582,101145.25,57.88
-97.19999999999709,101140.25,57.88
-96.77999999999884,101140.75,57.88
-97.19999999999709,101140.25,57.88
-97.19999999999709,101140.25,57.88
-100.05999999999767,101136.75,57.88
-95.55999999999767,101142.25,57.88
-96.77999999999884,101140.75,57.88
-98.41999999999825,101138.75,57.88
-100.27999999999884,101136.5,57.88
-96.38000000000466,101141.25,57.88
-97.60000000000582,101139.75,57.88
-94.94000000000233,101143.0,57.88
-94.11999999999534,101144.0,57.88
-98.83999999999651,101138.25,57.88
-97.19999999999709,101140.25,57.88
-94.11999999999534,101144.0,57.88
-97.80999999999767,101139.5,57.88
-93.91999999999825,101144.25,57.88
-96.77999999999884,101140.75,57.88
-94.94000000000233,101143.0,57.88
-95.9600000000064,101141.75,57.88
-94.52999999999884,101143.5,57.88
-94.52999999999884,101143.5,57.88
-94.11999999999534,101144.0,57.88
-95.35000000000582,101142.5,57.88
-96.99000000000524,101140.5,57.88
-94.11999999999534,101144.0,57.88
-94.52999999999884,101143.5,57.88
-96.16999999999825,101141.5,57.88
-91.86999999999534,101146.75,57.88
-95.35000000000582,101142.5,57.88
-92.27999999999884,101146.25,57.88
-93.30000000000291,101145.0,57.88
-97.60000000000582,101139.75,57.88
-93.7100000000064,101144.5,57.88
-94.74000000000524,101143.25,57.88
-94.33000000000175,101143.75,57.88
-95.55999999999767,101142.25,57.88
-95.76000000000931,101142.0,57.88
-95.76000000000931,101142.0,57.88
-97.19999999999709,101140.25,57.88
-94.33000000000175,101143.75,57.88
-94.94000000000233,101143.0,57.88
-94.94000000000233,101143.0,57.88
-95.76000000000931,101142.0,57.88
-94.74000000000524,101143.25,57.88
-95.35000000000582,101142.5,57.88
-95.9600000000064,101141.75,57.88
-96.16999999999825,101141.5,57.88
-97.60000000000582,101139.75,57.88
-99.04000000000815,101138.0,57.88
-93.51000000000931,101144.75,57.88
-20.510000000009313,101233.75,57.88
-37.94000000000233,101212.5,57.88
-77.30999999999767,101164.5,57.88
-95.15000000000873,101142.75,57.88
-98.22000000000116,101139.0,57.88
-155.22999999999593,101069.5,57.88
-205.05999999999767,101008.75,57.88
-100.47999999999593,101136.25,57.88
-101.10000000000582,101135.5,57.76
-97.80999999999767,101139.5,57.88
-100.27999999999884,101136.5,57.88
-99.24000000000524,101137.75,57.88
-99.4600000000064,101137.5,57.88
-98.63999999999942,101138.5,57.88
-99.86000000000058,101137.0,57.88
-99.24000000000524,101137.75,57.88
-99.66000000000349,101137.25,57.88
-98.41999999999825,101138.75,57.88
-99.86000000000058,101137.0,57.88
-98.83999999999651,101138.25,57.88
-95.76000000000931,101142.0,57.88
-99.66000000000349,101137.25,57.88
-100.27999999999884,101136.5,57.88
-95.35000000000582,101142.5,57.88
-97.40000000000873,101140.0,57.88
-97.19999999999709,101140.25,57.88
-97.19999999999709,101140.25,57.88
-97.40000000000873,101140.0,57.88
-98.22000000000116,101139.0,57.88
-98.02000000000407,101139.25,57.88
-98.41999999999825,101138.75,57.88
-99.04000000000815,101138.0,57.88
-98.02000000000407,101139.25,57.88
-96.77999999999884,101140.75,57.88
-98.41999999999825,101138.75,57.88
-97.19999999999709,101140.25,57.88
-96.38000000000466,101141.25,57.88
-101.10000000000582,101135.5,57.76
-96.38000000000466,101141.25,57.88
-97.60000000000582,101139.75,57.88
-98.83999999999651,101138.25,57.88
-98.83999999999651,101138.25,57.88
-98.02000000000407,101139.25,57.76
-96.99000000000524,101140.5,57.88
-98.02000000000407,101139.25,57.88
-96.16999999999825,101141.5,57.88
-97.19999999999709,101140.25,57.88
-97.80999999999767,101139.5,57.88
-96.77999999999884,101140.75,57.88
-97.60000000000582,101139.75,57.76
-98.63999999999942,101138.5,57.88
-99.66000000000349,101137.25,57.88
-99.66000000000349,101137.25,57.88
-98.83999999999651,101138.25,57.76
-97.19999999999709,101140.25,57.88
-100.47999999999593,101136.25,57.76
-98.41999999999825,101138.75,57.76
-99.24000000000524,101137.75,57.88
-98.83999999999651,101138.25,57.88
-101.5,101135.0,57.76
-100.27999999999884,101136.5,57.76
-99.24000000000524,101137.75,57.76
-100.88999999999942,101135.75,57.76
-98.02000000000407,101139.25,57.76
-98.83999999999651,101138.25,57.76
-99.4600000000064,101137.5,57.76
-97.19999999999709,101140.25,57.88
-99.4600000000064,101137.5,57.76
-95.76000000000931,101142.0,57.88
-100.05999999999767,101136.75,57.76
-99.04000000000815,101138.0,57.76
-97.60000000000582,101139.75,57.76
-100.68000000000757,101136.0,57.76
-97.60000000000582,101139.75,57.88
-100.68000000000757,101136.0,57.76
-100.27999999999884,101136.5,57.76
-98.63999999999942,101138.5,57.76
-100.88999999999942,101135.75,57.76
-100.27999999999884,101136.5,57.76
-98.63999999999942,101138.5,57.76
-100.68000000000757,101136.0,57.76
-95.55999999999767,101142.25,57.88
-99.4600000000064,101137.5,57.76
-100.27999999999884,101136.5,57.76
-100.47999999999593,101136.25,57.76
-101.10000000000582,101135.5,57.76
-96.38000000000466,101141.25,57.76
-100.05999999999767,101136.75,57.76
-98.41999999999825,101138.75,57.76
-96.77999999999884,101140.75,57.76
-98.83999999999651,101138.25,57.76
-96.38000000000466,101141.25,57.76
-97.19999999999709,101140.25,57.76
-97.60000000000582,101139.75,57.76
-95.15000000000873,101142.75,57.88
-98.41999999999825,101138.75,57.76
-98.02000000000407,101139.25,57.76
-98.02000000000407,101139.25,57.76
-96.77999999999884,101140.75,57.76
-95.35000000000582,101142.5,57.76
-98.63999999999942,101138.5,57.76
-100.47999999999593,101136.25,57.76
-96.58000000000175,101141.0,57.76
-99.4600000000064,101137.5,57.76
-98.22000000000116,101139.0,57.76
-101.10000000000582,101135.5,57.76
-98.02000000000407,101139.25,57.76
-100.68000000000757,101136.0,57.76
-100.27999999999884,101136.5,57.76
-103.76000000000931,101132.25,57.76
-98.41999999999825,101138.75,57.76
-101.7100000000064,101134.75,57.76
-99.66000000000349,101137.25,57.76
-99.4600000000064,101137.5,57.76
-100.47999999999593,101136.25,57.76
-101.10000000000582,101135.5,57.76
-98.02000000000407,101139.25,57.76
-96.38000000000466,101141.25,57.76
-99.4600000000064,101137.5,57.76
-101.30000000000291,101135.25,57.76
-102.52999999999884,101133.75,57.76
-97.40000000000873,101140.0,57.76
-99.86000000000058,101137.0,57.76
-100.05999999999767,101136.75,57.76
-98.63999999999942,101138.5,57.76
-97.80999999999767,101139.5,57.76
-98.22000000000116,101139.0,57.76
-99.04000000000815,101138.0,57.76
-100.27999999999884,101136.5,57.76
-103.55999999999767,101132.5,57.76
-98.22000000000116,101139.0,57.76
-98.02000000000407,101139.25,57.76
-96.58000000000175,101141.0,57.76
-99.66000000000349,101137.25,57.76
-98.41999999999825,101138.75,57.76
-98.22000000000116,101139.0,57.76
-99.66000000000349,101137.25,57.76
-101.10000000000582,101135.5,57.76
-96.99000000000524,101140.5,57.76
-100.05999999999767,101136.75,57.76
-101.10000000000582,101135.5,57.76
-101.10000000000582,101135.5,57.76
-98.41999999999825,101138.75,57.76
-96.77999999999884,101140.75,57.76
-100.27999999999884,101136.5,57.76
-102.32000000000698,101134.0,57.76
-97.80999999999767,101139.5,57.76
-96.58000000000175,101141.0,57.76
-101.7100000000064,101134.75,57.76
-98.02000000000407,101139.25,57.76
-98.83999999999651,101138.25,57.76
-98.83999999999651,101138.25,57.76
-97.19999999999709,101140.25,57.76
-105.40000000000873,101130.25,57.65
-100.05999999999767,101136.75,57.76
-99.66000000000349,101137.25,57.76
-99.86000000000058,101137.0,57.76
-99.4600000000064,101137.5,57.76
-104.16999999999825,101131.75,57.65
-102.74000000000524,101133.5,57.65
-101.7100000000064,101134.75,57.65
-97.60000000000582,101139.75,57.76
-100.68000000000757,101136.0,57.76
-101.10000000000582,101135.5,57.65
-100.27999999999884,101136.5,57.76
-100.27999999999884,101136.5,57.65
-100.05999999999767,101136.75,57.76
-101.91999999999825,101134.5,57.65
-99.4600000000064,101137.5,57.76
-100.27999999999884,101136.5,57.76
-98.63999999999942,101138.5,57.76
-100.88999999999942,101135.75,57.76
-99.86000000000058,101137.0,57.65
-101.91999999999825,101134.5,57.76
-101.7100000000064,101134.75,57.65
-99.04000000000815,101138.0,57.76
-101.5,101135.0,57.65
-102.94000000000233,101133.25,57.65
-103.9600000000064,101132.0,57.65
-101.5,101135.0,57.65
-99.86000000000058,101137.0,57.76
-101.7100000000064,101134.75,57.65
-102.11999999999534,101134.25,57.65
-101.7100000000064,101134.75,57.65
-103.35000000000582,101132.75,57.65
